#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
5.25 5.5 2 2.5 4 4.25 729.5040226457855 0.7467376544446273
5.25 5.5 2 2.5 4.25 4.5 626.1460770215035 0.5008949882637657
5.25 5.5 2 2.5 4.5 4.75 538.6992147956493 0.4447093840917603
5.25 5.5 2 2.5 4.75 5 464.7538257311288 0.353242856713225
5.25 5.5 2 2.5 5 5.25 402.1307528060158 0.3587392296441127
5.25 5.5 2 2.5 5.25 5.5 348.9959051948032 0.2543888411049144
5.25 5.5 2 2.5 5.5 5.75 303.8482607503802 0.220050808518841
5.25 5.5 2 2.5 5.75 6 265.4588436479055 0.2007075223001835
5.25 5.5 2 2.5 6 6.25 232.804641691324 0.1839934474664592
5.25 5.5 2 2.5 6.25 6.5 205.0170103996302 0.1694290761146587
5.25 5.5 2 2.5 6.5 6.75 181.3480458148075 0.1565589352658587
5.25 5.5 2 2.5 6.75 7 161.1501593202652 0.1443700551574773
5.25 5.5 2 2.5 7 7.25 143.8643375879145 0.1346364264710012
5.25 5.5 2 2.5 7.25 7.5 129.0117600981029 0.0841010615569265
5.25 5.5 2 2.5 7.5 7.75 116.1878836387305 0.07505747623824009
5.25 5.5 2 2.5 7.75 8 105.0546344616889 0.06725024983401776
5.25 5.5 2 2.5 8 8.25 95.3321216339384 0.06044500397891333
5.25 5.5 2 2.5 8.25 8.5 86.59725524532487 0.05450796285476749
5.25 5.5 2 2.5 8.5 8.75 78.80322858399455 0.04926653755664847
5.25 5.5 2 2.5 8.75 9 72.21830011559801 0.04466458799261375
5.25 5.5 2 2.5 9 9.25 66.36523009367794 0.04059845369839366
5.25 5.5 2 2.5 9.25 9.5 61.08377634663549 0.03699481919559133
5.25 5.5 2 2.5 9.5 9.75 56.30937403626631 0.03379143140130481
5.25 5.5 2 2.5 9.75 10 51.98560771616417 0.03093576691269107
5.25 5.5 2 2.5 10 20 694.8393992149919 0.3949354917916708
5.25 5.5 2.5 3 0 0.25 55.50213003059616 9.067175303271776
5.25 5.5 2.5 3 0.25 0.5 237.6163740613338 7.026179395392071
5.25 5.5 2.5 3 0.5 0.75 449.4878660925624 4.943364714212055
5.25 5.5 2.5 3 0.75 1 649.7016708199881 6.542357354854571
5.25 5.5 2.5 3 1 1.25 823.2666780492864 3.660471082844218
5.25 5.5 2.5 3 1.25 1.5 963.4360267828115 2.651099467253269
5.25 5.5 2.5 3 1.5 1.75 1068.00973013791 2.284997854990567
5.25 5.5 2.5 3 1.75 2 1137.725674706043 1.998261907219791
5.25 5.5 2.5 3 2 2.25 1175.306675821928 1.765587366870955
5.25 5.5 2.5 3 2.25 2.5 1184.77371007994 1.572030019230769
5.25 5.5 2.5 3 2.5 2.75 1170.837521587961 1.650435041403732
5.25 5.5 2.5 3 2.75 3 1138.161196792999 1.28368859590931
5.25 5.5 2.5 3 3 3.25 1088.081808303664 1.481883465713271
5.25 5.5 2.5 3 3.25 3.5 1022.072229384062 1.174097186099309
5.25 5.5 2.5 3 3.5 3.75 943.7656710448331 0.9316241219524497
5.25 5.5 2.5 3 3.75 4 857.8563079069199 0.1148331729782104
5.25 5.5 2.5 3 4 4.25 768.9549637548081 0.2858314688067878
5.25 5.5 2.5 3 4.25 4.5 681.0546644911739 0.6205808661684827
5.25 5.5 2.5 3 4.5 4.75 597.2479850143096 0.4414818188106649
5.25 5.5 2.5 3 4.75 5 519.6725720192045 0.3245589793859303
5.25 5.5 2.5 3 5 5.25 449.5951218247084 0.292205738652818
5.25 5.5 2.5 3 5.25 5.5 387.5582329304889 0.2793865388522421
5.25 5.5 2.5 3 5.5 5.75 333.5506122110409 0.2066309780543795
5.25 5.5 2.5 3 5.75 6 287.1691813345738 0.1793486228542131
5.25 5.5 2.5 3 6 6.25 247.7617660551012 0.1563313320280882
5.25 5.5 2.5 3 6.25 6.5 214.5424593176492 0.13937591089521
5.25 5.5 2.5 3 6.5 6.75 186.6808621536746 0.1207908345697342
5.25 5.5 2.5 3 6.75 7 163.3653771226319 0.1060811443998177
5.25 5.5 2.5 3 7 7.25 143.8453849637583 0.09402468886767466
5.25 5.5 2.5 3 7.25 7.5 127.4544537020628 0.08345064747245944
5.25 5.5 2.5 3 7.5 7.75 113.6202074607074 0.07440357222988228
5.25 5.5 2.5 3 7.75 8 101.8647399595839 0.06678020930842204
5.25 5.5 2.5 3 8 8.25 91.79643460644147 0.05973058799536412
5.25 5.5 2.5 3 8.25 8.5 82.74118219385633 0.05376532530893726
5.25 5.5 2.5 3 8.5 8.75 74.70856524203685 0.0485029560707014
5.25 5.5 2.5 3 8.75 9 68.27896246821174 0.04389333278280105
5.25 5.5 2.5 3 9 9.25 62.63860432217681 0.03982488540423645
5.25 5.5 2.5 3 9.25 9.5 57.55600543706897 0.03622286142717712
5.25 5.5 2.5 3 9.5 9.75 52.96757437436531 0.03302448912160116
5.25 5.5 2.5 3 9.75 10 48.81788161824774 0.0301763901436729
5.25 5.5 2.5 3 10 20 638.7154004861491 0.3755279489444092
5.25 5.5 3 3.5 0 0.25 17.82384049714892 65.66148310699718
5.25 5.5 3 3.5 0.25 0.5 135.0870200987119 23.57278469218503
5.25 5.5 3 3.5 0.5 0.75 324.1167712518454 13.07364035692561
5.25 5.5 3 3.5 0.75 1 564.6270213665439 8.898615495205027
5.25 5.5 3 3.5 1 1.25 846.9923529518633 6.65368458846763
5.25 5.5 3 3.5 1.25 1.5 1155.148727881971 1.721118696191783
5.25 5.5 3 3.5 1.5 1.75 1466.094650775038 1.100175111689931
5.25 5.5 3 3.5 1.75 2 1753.565185413473 0.7546017770485981
5.25 5.5 3 3.5 2 2.25 1993.025880660074 0.5389609329056818
5.25 5.5 3 3.5 2.25 2.5 2166.080647278285 0.3932801839038464
5.25 5.5 3 3.5 2.5 2.75 2263.046262473154 0.2925611521938602
5.25 5.5 3 3.5 2.75 3 2276.880410835171 0.916419993235318
5.25 5.5 3 3.5 3 3.25 2199.877102362878 0.5490862701166472
5.25 5.5 3 3.5 3.25 3.5 2045.064861107052 0.2726573257774243
5.25 5.5 3 3.5 3.5 3.75 1836.313114018952 1.097881751453145
5.25 5.5 3 3.5 3.75 4 1599.878913465121 0.9971157951863855
5.25 5.5 3 3.5 4 4.25 1359.196591094953 0.766801866702725
5.25 5.5 3 3.5 4.25 4.5 1131.738018620435 0.967765509201339
5.25 5.5 3 3.5 4.5 4.75 928.3682531970092 0.4277345744438382
5.25 5.5 3 3.5 4.75 5 754.0092144472878 0.318504993792778
5.25 5.5 3 3.5 5 5.25 609.262398002887 0.2720305728089288
5.25 5.5 3 3.5 5.25 5.5 491.9382252655626 0.3172948713530778
5.25 5.5 3 3.5 5.5 5.75 398.4822809622444 0.2017127829853227
5.25 5.5 3 3.5 5.75 6 324.8811522422604 0.2070426986795298
5.25 5.5 3 3.5 6 6.25 267.2962771947139 0.1513314746213088
5.25 5.5 3 3.5 6.25 6.5 222.3344544042956 0.1342667869915745
5.25 5.5 3 3.5 6.5 6.75 187.1698895387731 0.1162307627327904
5.25 5.5 3 3.5 6.75 7 159.5217304997076 0.1018427939874862
5.25 5.5 3 3.5 7 7.25 137.5986478089418 0.08999553920111886
5.25 5.5 3 3.5 7.25 7.5 120.0200716135968 0.07966341438369746
5.25 5.5 3 3.5 7.5 7.75 105.7376373232794 0.07082224550252561
5.25 5.5 3 3.5 7.75 8 93.96501154455888 0.06316611304540773
5.25 5.5 3 3.5 8 8.25 84.11661610949733 0.05651204555415533
5.25 5.5 3 3.5 8.25 8.5 75.25620487731229 0.05071867068525687
5.25 5.5 3 3.5 8.5 8.75 67.68525370981261 0.04563057228508744
5.25 5.5 3 3.5 8.75 9 61.72953551714605 0.04117231301836455
5.25 5.5 3 3.5 9 9.25 56.48748020555959 0.03724581367168867
5.25 5.5 3 3.5 9.25 9.5 51.77374181117466 0.03377718885772651
5.25 5.5 3 3.5 9.5 9.75 47.52721693345936 0.03070405248590191
5.25 5.5 3 3.5 9.75 10 43.69472277464389 0.02797359183792736
5.25 5.5 3 3.5 10 20 554.0516527704765 0.3360738125422813
5.25 5.5 3.5 4 0 0.25 3094.885750173824 2.536345119271319
5.25 5.5 3.5 4 0.25 0.5 9036.274644243404 0.8368384080900433
5.25 5.5 3.5 4 0.5 0.75 14131.71541365725 0.4479532291055662
5.25 5.5 3.5 4 0.75 1 17915.27110349255 6.525482253886123
5.25 5.5 3.5 4 1 1.25 20133.34746165809 3.130143159885554
5.25 5.5 3.5 4 1.25 1.5 20749.02695888515 1.80983214783299
5.25 5.5 3.5 4 1.5 1.75 19919.61852963108 1.192350714901455
5.25 5.5 3.5 4 1.75 2 17945.820800661 0.8444203207335872
5.25 5.5 3.5 4 2 2.25 15205.37815860483 0.6108046584163048
5.25 5.5 3.5 4 2.25 2.5 12086.28270372079 0.4354838032839487
5.25 5.5 3.5 4 2.5 2.75 8931.386581466624 0.3414136887969736
5.25 5.5 3.5 4 2.75 3 5978.939014489499 0.877416067632561
5.25 5.5 3.5 4 3 3.25 3412.37571801726 0.5228023470727972
5.25 5.5 3.5 4 3.25 3.5 1395.229400692196 0.2596794859202437
5.25 5.5 3.5 4 3.5 3.75 -25.51402496555818 0.08928806845235093
5.25 5.5 3.5 4 3.75 4 -899.7858901597822 0.09591721101638888
5.25 5.5 3.5 4 4 4.25 -1333.743064034173 0.1546220969422638
5.25 5.5 3.5 4 4.25 4.5 -1452.113921904454 0.1826403006544449
5.25 5.5 3.5 4 4.5 4.75 -1371.22792224711 0.1840672547555704
5.25 5.5 3.5 4 4.75 5 -1184.517001409176 0.2991985795920589
5.25 5.5 3.5 4 5 5.25 -958.3444364540552 0.254218517508452
5.25 5.5 3.5 4 5.25 5.5 -734.4239860191856 0.337946870676375
5.25 5.5 3.5 4 5.5 5.75 -535.2797154149991 0.3828079866089174
5.25 5.5 3.5 4 5.75 6 -370.1954586121259 0.1605315606146558
5.25 5.5 3.5 4 6 6.25 -240.3180832192607 0.1389943022700645
5.25 5.5 3.5 4 6.25 6.5 -142.4378567093238 0.122453744542934
5.25 5.5 3.5 4 6.5 6.75 -71.47594387985475 0.1058107756890446
5.25 5.5 3.5 4 6.75 7 -21.97452959695769 0.09241846155168397
5.25 5.5 3.5 4 7 7.25 11.11594386530541 0.08133127114226829
5.25 5.5 3.5 4 7.25 7.5 32.09251681985544 0.07169609837188068
5.25 5.5 3.5 4 7.5 7.75 44.41322191398623 0.06347282296545775
5.25 5.5 3.5 4 7.75 8 50.74703998765143 0.05637562455226527
5.25 5.5 3.5 4 8 8.25 53.08223745985516 0.05022826459295874
5.25 5.5 3.5 4 8.25 8.5 55.47819037967393 0.04488775974836403
5.25 5.5 3.5 4 8.5 8.75 56.4745168003925 0.04022402612361235
5.25 5.5 3.5 4 8.75 9 52.23391971148127 0.03614568011462893
5.25 5.5 3.5 4 9 9.25 47.61167807106916 0.03256483377763431
5.25 5.5 3.5 4 9.25 9.5 43.4675908861532 0.02941117446570729
5.25 5.5 3.5 4 9.5 9.75 39.74526511256681 0.026625602992155
5.25 5.5 3.5 4 9.75 10 36.39571212651659 0.02415822894741382
5.25 5.5 3.5 4 10 20 437.436656870116 0.2753477518899103
5.25 5.5 4 4.5 0 0.25 -6547.491623687616 2.419070447085836
5.25 5.5 4 4.5 0.25 0.5 -18946.45666045774 4.972958419185802
5.25 5.5 4 4.5 0.5 0.75 -29478.93597887668 4.661521544693515
5.25 5.5 4 4.5 0.75 1 -37252.71077529235 0.1761635197248274
5.25 5.5 4 4.5 1 1.25 -41753.48172526584 9.811730375028237
5.25 5.5 4 4.5 1.25 1.5 -42900.56264178458 22.48286878767463
5.25 5.5 4 4.5 1.5 1.75 -41013.28033699746 37.68569007291413
5.25 5.5 4 4.5 1.75 2 -36713.44418665519 1.274145432468696
5.25 5.5 4 4.5 2 2.25 -30786.49031176667 0.9766883336687222
5.25 5.5 4 4.5 2.25 2.5 -24050.38758859567 0.7021257845839771
5.25 5.5 4 4.5 2.5 2.75 -17233.68814674054 0.4729802481058566
5.25 5.5 4 4.5 2.75 3 -10844.09759602149 0.8069473779041905
5.25 5.5 4 4.5 3 3.25 -5283.348066402779 0.4629910658959126
5.25 5.5 4 4.5 3.25 3.5 -927.2402381916606 0.2297672949533494
5.25 5.5 4 4.5 3.5 3.75 2106.438155829501 0.08796445884995176
5.25 5.5 4 4.5 3.75 4 3918.864228883645 0.1097266347498211
5.25 5.5 4 4.5 4 4.25 4741.303904190673 0.1497465668007745
5.25 5.5 4 4.5 4.25 4.5 4851.313942110092 0.1640522641594378
5.25 5.5 4 4.5 4.5 4.75 4511.424399044102 0.1579039495457854
5.25 5.5 4 4.5 4.75 5 3935.041280573818 3.091755325473376
5.25 5.5 4 4.5 5 5.25 3275.613126766947 3.012301130528351
5.25 5.5 4 4.5 5.25 5.5 2630.708924470178 0.4974199920859737
5.25 5.5 4 4.5 5.5 5.75 2053.808218437656 1.007923001544479
5.25 5.5 4 4.5 5.75 6 1567.377536811487 0.1410733886360515
5.25 5.5 4 4.5 6 6.25 1174.463234972307 0.120470628776476
5.25 5.5 4 4.5 6.25 6.5 867.4152159272627 0.1040419153862058
5.25 5.5 4 4.5 6.5 6.75 633.77053305085 0.08963082740830243
5.25 5.5 4 4.5 6.75 7 459.8640461025527 0.0778827527990785
5.25 5.5 4 4.5 7 7.25 332.8109295258587 0.06802136798924829
5.25 5.5 4 4.5 7.25 7.5 241.4318602209789 0.05950638252336134
5.25 5.5 4 4.5 7.5 7.75 176.5453902544535 0.05230315821392323
5.25 5.5 4 4.5 7.75 8 130.9112755052846 0.04613019679714989
5.25 5.5 4 4.5 8 8.25 99.00184130876625 0.04081689484850044
5.25 5.5 4 4.5 8.25 8.5 69.86443833633817 0.03753586736256291
5.25 5.5 4 4.5 8.5 8.75 46.28978222519069 0.03223814528967886
5.25 5.5 4 4.5 8.75 9 39.36116097687116 0.02876704986071132
5.25 5.5 4 4.5 9 9.25 35.6040271844845 0.0257330265886111
5.25 5.5 4 4.5 9.25 9.5 32.25342713108368 0.02307356364153179
5.25 5.5 4 4.5 9.5 9.75 29.2600279390479 0.02073570933995228
5.25 5.5 4 4.5 9.75 10 26.58108030165929 0.01867474133084457
5.25 5.5 4 4.5 10 20 287.4115374921485 0.1991668825402826
5.25 5.5 4.5 5 0 0.25 12596.69270166082 10.98709289949521
5.25 5.5 4.5 5 0.25 0.5 36560.28934807827 2.560148055731156
5.25 5.5 4.5 5 0.5 0.75 56931.37282873579 1.72002628748171
5.25 5.5 4.5 5 0.75 1 71895.15181157331 1.878790279641371
5.25 5.5 4.5 5 1 1.25 80441.70754282949 3.524145366564196
5.25 5.5 4.5 5 1.25 1.5 82437.24702857353 2.506833455117297
5.25 5.5 4.5 5 1.5 1.75 78543.64257770334 1.999216185772341
5.25 5.5 4.5 5 1.75 2 70013.37989941517 1.575976847575724
5.25 5.5 4.5 5 2 2.25 58416.62259546733 1.156504892413632
5.25 5.5 4.5 5 2.25 2.5 45364.05096133822 0.7516381346579387
5.25 5.5 4.5 5 2.5 2.75 32275.95529960246 0.7911146978284684
5.25 5.5 4.5 5 2.75 3 20142.89187866242 0.6537764236299691
5.25 5.5 4.5 5 3 3.25 9731.254273477691 0.3999208113029067
5.25 5.5 4.5 5 3.25 3.5 1704.127474338259 0.2359763557834046
5.25 5.5 4.5 5 3.5 3.75 -3775.301336564278 0.2368690609662533
5.25 5.5 4.5 5 3.75 4 -6952.336349061795 0.2450922240014622
5.25 5.5 4.5 5 4 4.25 -8303.189238767063 0.2348631996789261
5.25 5.5 4.5 5 4.25 4.5 -8372.98298675751 0.2068145339323156
5.25 5.5 4.5 5 4.5 4.75 -7661.562221726575 0.1198019271965374
5.25 5.5 4.5 5 4.75 5 -6563.916855948907 4.244202415539926
5.25 5.5 4.5 5 5 5.25 -5355.39942199532 4.469760586152939
5.25 5.5 4.5 5 5.25 5.5 -4204.266691277299 0.09160387195380944
5.25 5.5 4.5 5 5.5 5.75 -3197.152262272206 2.277624407482417
5.25 5.5 4.5 5 5.75 6 -2365.371702283087 0.01475237354998715
5.25 5.5 4.5 5 6 6.25 -1707.093209371981 0.09136015644141687
5.25 5.5 4.5 5 6.25 6.5 -1203.430161639603 0.07858811614333505
5.25 5.5 4.5 5 6.5 6.75 -828.8089838320333 0.06724757829317558
5.25 5.5 4.5 5 6.75 7 -557.0255404310925 0.05778644578255185
5.25 5.5 4.5 5 7 7.25 -364.3381364698882 0.04972934861304748
5.25 5.5 4.5 5 7.25 7.5 -230.7307044616299 0.04289564375792609
5.25 5.5 4.5 5 7.5 7.75 -140.1371155941631 0.03712114655171996
5.25 5.5 4.5 5 7.75 8 -80.12984870379032 0.03222883029102019
5.25 5.5 4.5 5 8 8.25 -41.39187185150325 0.02808289896247325
5.25 5.5 4.5 5 8.25 8.5 -5.784435842844832 0.02786359665839843
5.25 5.5 4.5 5 8.5 8.75 21.6822417559844 0.02152305632113179
5.25 5.5 4.5 5 8.75 9 23.15783588334587 0.0189196959527429
5.25 5.5 4.5 5 9 9.25 20.60839610343963 0.01666698032387615
5.25 5.5 4.5 5 9.25 9.5 18.36478403410721 0.01471400314562743
5.25 5.5 4.5 5 9.5 9.75 16.38533429896681 0.01301503684318916
5.25 5.5 4.5 5 9.75 10 14.63629642131496 0.01153419863613081
5.25 5.5 4.5 5 10 20 129.9230122815474 0.09868615327658858
5.25 5.5 5 6 0 0.25 -10114.72603633415 2.405792172767423
5.25 5.5 5 6 0.25 0.5 -29203.49881292777 1.027982850125701
5.25 5.5 5 6 0.5 0.75 -45268.26238322664 5.186898977856012
5.25 5.5 5 6 0.75 1 -56897.52558703336 15.91571708101428
5.25 5.5 5 6 1 1.25 -63313.6850195425 32.91498199037159
5.25 5.5 5 6 1.25 1.5 -64457.72594253796 54.18694931520854
5.25 5.5 5 6 1.5 1.75 -60920.68481529134 2.739704517704293
5.25 5.5 5 6 1.75 2 -53754.58028344669 2.17141884061607
5.25 5.5 5 6 2 2.25 -44256.30947331891 1.60503630996353
5.25 5.5 5 6 2.25 2.5 -33727.33370946909 1.051093156954103
5.25 5.5 5 6 2.5 2.75 -23292.11837586223 0.568163737864305
5.25 5.5 5 6 2.75 3 -13721.64579513473 0.6570980562177079
5.25 5.5 5 6 3 3.25 -5598.71327285299 0.4267228009608078
5.25 5.5 5 6 3.25 3.5 578.6204305290702 0.3033960937746413
5.25 5.5 5 6 3.5 3.75 4714.795819853181 0.3878278173554814
5.25 5.5 5 6 3.75 4 7026.575389738242 0.3362675015132917
5.25 5.5 5 6 4 4.25 7902.922387164201 0.3217631024626587
5.25 5.5 5 6 4.25 4.5 7779.458658281158 0.2173595960770077
5.25 5.5 5 6 4.5 4.75 7052.037871063058 0.1554911040598473
5.25 5.5 5 6 4.75 5 6032.616096136443 2.635890428994395
5.25 5.5 5 6 5 5.25 4939.028566911235 3.558460010141194
5.25 5.5 5 6 5.25 5.5 3905.047424895695 0.03885296219241245
5.25 5.5 5 6 5.5 5.75 3000.034195438839 1.999726907540205
5.25 5.5 5 6 5.75 6 2249.197354038436 0.02266440660649969
5.25 5.5 5 6 6 6.25 1650.819175877113 0.02219461870853573
5.25 5.5 5 6 6.25 6.5 1188.969131828975 0.02103257974801459
5.25 5.5 5 6 6.5 6.75 841.8789864509433 0.01887539577395135
5.25 5.5 5 6 6.75 7 586.9840610026688 0.01627440584504422
5.25 5.5 5 6 7 7.25 403.6104063671697 0.01364149460409782
5.25 5.5 5 6 7.25 7.5 274.1412806650848 0.01127201579198875
5.25 5.5 5 6 7.5 7.75 184.2993078411439 0.009292755023318061
5.25 5.5 5 6 7.75 8 122.9449694416571 0.007718362366289446
5.25 5.5 5 6 8 8.25 81.65323306880774 0.006482348494333437
5.25 5.5 5 6 8.25 8.5 43.9810114291056 0.01360325326174275
5.25 5.5 5 6 8.5 8.75 14.28464543959923 0.004692688220936921
5.25 5.5 5 6 8.75 9 8.792175355654322 0.004038310337154627
5.25 5.5 5 6 9 9.25 7.508994127173493 0.003479589016424534
5.25 5.5 5 6 9.25 9.5 6.419784672731617 0.003001443587773878
5.25 5.5 5 6 9.5 9.75 5.494046240145593 0.00258915903717849
5.25 5.5 5 6 9.75 10 4.706286030407298 0.002231823326315663
5.25 5.5 5 6 10 20 28.88434933855041 0.02881941001310295
5.25 5.5 6 8 0 0.25 2232.043516369296 6.446774988171806
5.25 5.5 6 8 0.25 0.5 6492.24588138418 1.76184662427122
5.25 5.5 6 8 0.5 0.75 10084.46360493605 0.857796401849407
5.25 5.5 6 8 0.75 1 12658.61494896859 0.5826152808211624
5.25 5.5 6 8 1 1.25 14034.19135938427 0.4808946414522742
5.25 5.5 6 8 1.25 1.5 14203.69192202101 0.4354462258323417
5.25 5.5 6 8 1.5 1.75 13311.06664129916 0.3627014873592466
5.25 5.5 6 8 1.75 2 11606.9800509656 0.2869162958805219
5.25 5.5 6 8 2 2.25 9393.189403787683 0.1989468319729801
5.25 5.5 6 8 2.25 2.5 6969.135179070617 0.09394785233706499
5.25 5.5 6 8 2.5 2.75 4590.427659645639 0.1059747609876437
5.25 5.5 6 8 2.75 3 2434.058740843136 0.06019161712117256
5.25 5.5 6 8 3 3.25 637.3603544685666 0.1187568751646814
5.25 5.5 6 8 3.25 3.5 -695.063701576706 0.15779713690483
5.25 5.5 6 8 3.5 3.75 -1549.858865335009 0.6073819879819162
5.25 5.5 6 8 3.75 4 -1985.106144402581 0.1746772380270071
5.25 5.5 6 8 4 4.25 -2095.781876632163 0.158951017009345
5.25 5.5 6 8 4.25 4.5 -1986.678300542093 0.1349939408261118
5.25 5.5 6 8 4.5 4.75 -1751.636514918228 0.10823118206898
5.25 5.5 6 8 4.75 5 -1463.589480849211 0.08263665047098587
5.25 5.5 6 8 5 5.25 -1172.308909976016 0.5324178808703295
5.25 5.5 6 8 5.25 5.5 -907.247384236369 0.3988998132343926
5.25 5.5 6 8 5.5 5.75 -682.1308316453573 0.02789789621479363
5.25 5.5 6 8 5.75 6 -500.2424637988539 0.0175741034283915
5.25 5.5 6 8 6 6.25 -358.8966653494854 0.01038843801786873
5.25 5.5 6 8 6.25 6.5 -252.4434546983676 0.00559524243360437
5.25 5.5 6 8 6.5 6.75 -174.3503329621105 0.002585908774697713
5.25 5.5 6 8 6.75 7 -118.3577114233537 0.0008296587548312477
5.25 5.5 6 8 7 7.25 -79.02825428073669 0.0001714444330955988
5.25 5.5 6 8 7.25 7.5 -51.92381456942539 0.0005358226657629818
5.25 5.5 6 8 7.5 7.75 -33.57830394565267 0.000636919783498639
5.25 5.5 6 8 7.75 8 -21.37546524913775 0.0005862961720884103
5.25 5.5 6 8 8 8.25 -13.39559020609594 0.0004733346327200494
5.25 5.5 6 8 8.25 8.5 -6.032677143574597 0.001689505629186684
5.25 5.5 6 8 8.5 8.75 -0.6815999245855399 5.886714068492093e-06
5.25 5.5 6 8 8.75 9 0.001378284017566947 1.695053184445905e-08
5.25 5.5 6 8 9 9.25 0.000696835569795056 8.4195020075414e-08
5.25 5.5 6 8 9.25 9.5 0.0003303350255029083 2.045021980424423e-08
5.25 5.5 6 8 9.5 9.75 0.0001444801918930398 4.874962706625553e-09
5.25 5.5 6 8 9.75 10 5.789115931744527e-05 2.93691417066049e-09
5.25 5.5 6 8 10 20 3.314159178284786e-05 9.190517969394547e-09
5.25 5.5 8 10 0 0.25 0 0
5.25 5.5 8 10 0.25 0.5 0 0
5.25 5.5 8 10 0.5 0.75 0 0
5.25 5.5 8 10 0.75 1 0 0
5.25 5.5 8 10 1 1.25 0 0
5.25 5.5 8 10 1.25 1.5 0 0
5.25 5.5 8 10 1.5 1.75 0 0
5.25 5.5 8 10 1.75 2 0 0
5.25 5.5 8 10 2 2.25 0 0
5.25 5.5 8 10 2.25 2.5 0 0
5.25 5.5 8 10 2.5 2.75 0 0
5.25 5.5 8 10 2.75 3 0 0
5.25 5.5 8 10 3 3.25 0 0
5.25 5.5 8 10 3.25 3.5 0 0
5.25 5.5 8 10 3.5 3.75 0 0
5.25 5.5 8 10 3.75 4 0 0
5.25 5.5 8 10 4 4.25 0 0
5.25 5.5 8 10 4.25 4.5 0 0
5.25 5.5 8 10 4.5 4.75 0 0
5.25 5.5 8 10 4.75 5 0 0
5.25 5.5 8 10 5 5.25 0 0
5.25 5.5 8 10 5.25 5.5 0 0
5.25 5.5 8 10 5.5 5.75 0 0
5.25 5.5 8 10 5.75 6 0 0
5.25 5.5 8 10 6 6.25 0 0
5.25 5.5 8 10 6.25 6.5 0 0
5.25 5.5 8 10 6.5 6.75 0 0
5.25 5.5 8 10 6.75 7 0 0
5.25 5.5 8 10 7 7.25 0 0
5.25 5.5 8 10 7.25 7.5 0 0
5.25 5.5 8 10 7.5 7.75 0 0
5.25 5.5 8 10 7.75 8 0 0
5.25 5.5 8 10 8 8.25 0 0
5.25 5.5 8 10 8.25 8.5 0 0
5.25 5.5 8 10 8.5 8.75 0 0
5.25 5.5 8 10 8.75 9 0 0
5.25 5.5 8 10 9 9.25 0 0
5.25 5.5 8 10 9.25 9.5 0 0
5.25 5.5 8 10 9.5 9.75 0 0
5.25 5.5 8 10 9.75 10 0 0
5.25 5.5 8 10 10 20 0 0
5.5 5.75 0 1 0 0.25 333.170312607821 172.3171930388754
5.5 5.75 0 1 0.25 0.5 1109.742940605807 40.15477981642309
5.5 5.75 0 1 0.5 0.75 1876.382336114842 16.16513613361057
5.5 5.75 0 1 0.75 1 2515.6457535802 10.8859443508378
5.5 5.75 0 1 1 1.25 2979.972547196003 5.568634321731278
5.5 5.75 0 1 1.25 1.5 3255.916625431644 3.209271171092377
5.5 5.75 0 1 1.5 1.75 3355.173655124917 2.002844382483078
5.5 5.75 0 1 1.75 2 3306.549346334531 1.337199943727415
5.5 5.75 0 1 2 2.25 3147.868450410611 0.9712305682084817
5.5 5.75 0 1 2.25 2.5 2918.604567901728 0.7832550600357892
5.5 5.75 0 1 2.5 2.75 2654.210350623145 0.6944237585117722
5.5 5.75 0 1 2.75 3 2382.246896653473 2.004568680176209
5.5 5.75 0 1 3 3.25 2118.026405518627 1.19802993476259
5.5 5.75 0 1 3.25 3.5 1871.426051171554 2.170559941272014
5.5 5.75 0 1 3.5 3.75 1648.374781334793 1.664027766295615
5.5 5.75 0 1 3.75 4 1450.438028179602 1.589274308089509
5.5 5.75 0 1 4 4.25 1276.259804765823 1.478137645238617
5.5 5.75 0 1 4.25 4.5 1123.172877812946 0.8947649124238982
5.5 5.75 0 1 4.5 4.75 988.3437566331548 0.8363713303032132
5.5 5.75 0 1 4.75 5 869.3481079326499 0.7999562662264246
5.5 5.75 0 1 5 5.25 764.3046765167999 0.7007374653779443
5.5 5.75 0 1 5.25 5.5 671.7750852126314 0.5043476073183996
5.5 5.75 0 1 5.5 5.75 590.5914441228638 0.4595670622814466
5.5 5.75 0 1 5.75 6 519.713097551328 0.3354696847169827
5.5 5.75 0 1 6 6.25 458.1390441697248 0.2650200164597493
5.5 5.75 0 1 6.25 6.5 404.8795835242669 0.2325027274182509
5.5 5.75 0 1 6.5 6.75 358.9559453326227 0.2116483838237131
5.5 5.75 0 1 6.75 7 319.424808275618 0.1924343037358554
5.5 5.75 0 1 7 7.25 285.3999494002631 0.1631949369836067
5.5 5.75 0 1 7.25 7.5 256.0727739205791 0.1433368868893105
5.5 5.75 0 1 7.5 7.75 230.723675191987 0.1288235463297517
5.5 5.75 0 1 7.75 8 208.7254626961872 0.114749938955955
5.5 5.75 0 1 8 8.25 189.5436140955019 0.1032397635951732
5.5 5.75 0 1 8.25 8.5 172.7282713280636 0.09316903414623766
5.5 5.75 0 1 8.5 8.75 157.8428121597781 0.08439741510492543
5.5 5.75 0 1 8.75 9 144.1846537004396 0.0765419138799332
5.5 5.75 0 1 9 9.25 132.322630991778 0.06965937974825996
